会员,级别,评价星级,评价内容,时间,点赞数,评论数,追评时间,追评内容,商品属性,页面网址,页面标题,sku,好评度,评价关键词,评论类型,该类型评论数
jd_g7d4542j2yy5ek,,5星,在京东购物太放心了，竟然原价能买到这个想好久的的相机！太激动了，物流也快，第二天就送到了，美美周末去拍照，富士嘎嘎有氛围！,2025-09-06,,,,,黑色XC35套机,https://item.jd.com/100124090695.html,【富士X-M5】富士（FUJIFILM）X-M5/ M5 微单相机 套机（15-45mm镜头）2610万像素 AI智能对焦 20种胶片模拟 银色【行情 报价 价格 评测】-京东,100124090695,,,,
Mandyccw51,,5星,富士最轻的款颜值也很高，很适合女生出门扫街旅行好搭档,2025-11-10,,,,,银色15-45套机,https://item.jd.com/100124090695.html,【富士X-M5】富士（FUJIFILM）X-M5/ M5 微单相机 套机（15-45mm镜头）2610万像素 AI智能对焦 20种胶片模拟 银色【行情 报价 价格 评测】-京东,100124090695,,,,
海***蟹,,5星,终于在618等到了XM5套机，而且还是银色的，真的不要太开心了，并且还附赠了相机包，太好了，可以为后面出去玩儿准备准备了，相机质感真的很不错，银色看起来也很帅，太棒了！,2025-06-01,,,,,银色XC35套机,https://item.jd.com/100124090695.html,【富士X-M5】富士（FUJIFILM）X-M5/ M5 微单相机 套机（15-45mm镜头）2610万像素 AI智能对焦 20种胶片模拟 银色【行情 报价 价格 评测】-京东,100124090695,,,,
s***腻,,5星,之前一直在纠结选哪款，哈哈哈哈，看了很多测评，最终被这款的颜值与性能狠狠拿捏，拿到手后，果真没让我失望,2025-06-05,,,,,银色15-45套机,https://item.jd.com/100124090695.html,【富士X-M5】富士（FUJIFILM）X-M5/ M5 微单相机 套机（15-45mm镜头）2610万像素 AI智能对焦 20种胶片模拟 银色【行情 报价 价格 评测】-京东,100124090695,,,,
j***p,,5星,发货速度快 一次性包装盒破损没有合理的解决方案挺让人不舒服的,2025-09-04,,,,,银色15-45套机,https://item.jd.com/100124090695.html,【富士X-M5】富士（FUJIFILM）X-M5/ M5 微单相机 套机（15-45mm镜头）2610万像素 AI智能对焦 20种胶片模拟 银色【行情 报价 价格 评测】-京东,100124090695,,,,
A***n,,5星,还不错！发货速度，昨天抢到今天就送来了！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！,2025-09-03,,1,,,黑色XC35套机,https://item.jd.com/100124090695.html,【富士X-M5】富士（FUJIFILM）X-M5/ M5 微单相机 套机（15-45mm镜头）2610万像素 AI智能对焦 20种胶片模拟 银色【行情 报价 价格 评测】-京东,100124090695,,,,
赵赵赵赵昊,,5星,太好了，滤镜太顶了，还得多学学技术,2025-10-29,,,,,银色15-45套机,https://item.jd.com/100124090695.html,【富士X-M5】富士（FUJIFILM）X-M5/ M5 微单相机 套机（15-45mm镜头）2610万像素 AI智能对焦 20种胶片模拟 银色【行情 报价 价格 评测】-京东,100124090695,,,,
D***1,,5星,"产品包装：完整
外形外观：美观
成像效果：完美

总体效果很满意！",2025-08-17,,,,,银色15-45套机,https://item.jd.com/100124090695.html,【富士X-M5】富士（FUJIFILM）X-M5/ M5 微单相机 套机（15-45mm镜头）2610万像素 AI智能对焦 20种胶片模拟 银色【行情 报价 价格 评测】-京东,100124090695,,,,
彩***1,,5星,超级无敌棒棒棒哦吼吼吼吼吼吼吼，,2025-10-31,,,,,银色15-45套机,https://item.jd.com/100124090695.html,【富士X-M5】富士（FUJIFILM）X-M5/ M5 微单相机 套机（15-45mm镜头）2610万像素 AI智能对焦 20种胶片模拟 银色【行情 报价 价格 评测】-京东,100124090695,,,,
那颗大杨树,,5星,成像效果：很清晰质量杠杠的，设计美观大方，商家服务赞，穿上体验很棒，物流服务好，性价比高，爱了爱了！非常满意的购物体验，产品外观时尚，质量上乘，性价比高，物流快速，商家服务周到。,2025-09-03,,,,,银色15-45套机,https://item.jd.com/100124090695.html,【富士X-M5】富士（FUJIFILM）X-M5/ M5 微单相机 套机（15-45mm镜头）2610万像素 AI智能对焦 20种胶片模拟 银色【行情 报价 价格 评测】-京东,100124090695,,,,
8***9,,5星,"包装完好，里面的相机很棒。
拍照嘎嘎出片。不愧是富士。
还是需要靠抢的才能拿得到呀。
以后可以去当街溜子了。
这个物流速度也特别快，前一天抢到，第二天就到了。",2025-06-02,,,,,银色XC35套机,https://item.jd.com/100124090695.html,【富士X-M5】富士（FUJIFILM）X-M5/ M5 微单相机 套机（15-45mm镜头）2610万像素 AI智能对焦 20种胶片模拟 银色【行情 报价 价格 评测】-京东,100124090695,,,,
好想每次都中大奖,,5星,拍照清晰，滤镜很好，拍出的照片温柔细腻,2025-10-15,,,,,银色15-45套机,https://item.jd.com/100124090695.html,【富士X-M5】富士（FUJIFILM）X-M5/ M5 微单相机 套机（15-45mm镜头）2610万像素 AI智能对焦 20种胶片模拟 银色【行情 报价 价格 评测】-京东,100124090695,,,,
小***的,,5星,京东物流就是快，而且包装的很好，收到货完好无损，迫不及待的拆开细致摸了一遍，真的是爱不释手，做工非常精致，照相就不用多说了，一级棒！,2025-07-29,,,,,银色XC35套机,https://item.jd.com/100124090695.html,【富士X-M5】富士（FUJIFILM）X-M5/ M5 微单相机 套机（15-45mm镜头）2610万像素 AI智能对焦 20种胶片模拟 银色【行情 报价 价格 评测】-京东,100124090695,,,,
雪雪_7173,,5星,这次购物体验很满意！商品的功能全面且出色，每一处都彰显着品质和用心。配货速度超快。服务质量更是优秀到极致，简直完美！服务态度好到让人感动，耐心解答。配货速度惊人的快，很快就到。包装精美精细，非常用心。商品功能强大实用，质量上乘，完美！,2025-09-08,,,,,黑色15-45套机,https://item.jd.com/100124090695.html,【富士X-M5】富士（FUJIFILM）X-M5/ M5 微单相机 套机（15-45mm镜头）2610万像素 AI智能对焦 20种胶片模拟 银色【行情 报价 价格 评测】-京东,100124090695,,,,
献***福,,5星,相机很好，京东物流很快！,2025-11-10,,,,,银色15-45套机,https://item.jd.com/100124090695.html,【富士X-M5】富士（FUJIFILM）X-M5/ M5 微单相机 套机（15-45mm镜头）2610万像素 AI智能对焦 20种胶片模拟 银色【行情 报价 价格 评测】-京东,100124090695,,,,
科***帘,,5星,富士相机xm型号是去年刚上的一款相机。上的时候，女朋友就非常想要，但是一直抢不到，然后女朋友因此就分手了，今年又新找了一个，然后这个女朋友也喜欢这个相机，然而今年却抢到了，然后我们就顺利的结婚了。谢谢富士给了我一个女朋友，给了我新的生活，谢谢你。我会爱你的。,2025-07-26,,2,,,黑色XC35套机,https://item.jd.com/100124090695.html,【富士X-M5】富士（FUJIFILM）X-M5/ M5 微单相机 套机（15-45mm镜头）2610万像素 AI智能对焦 20种胶片模拟 银色【行情 报价 价格 评测】-京东,100124090695,,,,
宇***钱,,5星,"质量非常好，与卖家描述的完全一致，非常满意,真的很喜欢，超出期望值，发货速度非常快，包装非常仔细、严实，物流公司服务态度很好，运送速度很快，很满意的一次购物店家很讲信誉，而且很不错哦，在这家店买东东，我很满意~",2024-12-25,,,,,银色15-45套机,https://item.jd.com/100124090695.html,【富士X-M5】富士（FUJIFILM）X-M5/ M5 微单相机 套机（15-45mm镜头）2610万像素 AI智能对焦 20种胶片模拟 银色【行情 报价 价格 评测】-京东,100124090695,,,,
j***g,,5星,这款相机真的太好用了！📷拍摄效果非常清晰，色彩还原也很到位。操作也非常简单方便，无论是新手还是老手都能轻松上手。还特别喜欢它的造型设计，简约大方又不失时尚感！🥰非常满意的一次购物体验，强烈推荐给大家！👍,2025-06-19,,,,,银色15-45套机,https://item.jd.com/100124090695.html,【富士X-M5】富士（FUJIFILM）X-M5/ M5 微单相机 套机（15-45mm镜头）2610万像素 AI智能对焦 20种胶片模拟 银色【行情 报价 价格 评测】-京东,100124090695,,,,
j***v,,5星,这款产品不错的，朋友推荐购买的很好,2025-10-14,,,,,银色15-45套机,https://item.jd.com/100124090695.html,【富士X-M5】富士（FUJIFILM）X-M5/ M5 微单相机 套机（15-45mm镜头）2610万像素 AI智能对焦 20种胶片模拟 银色【行情 报价 价格 评测】-京东,100124090695,,,,
丶Muma丨小惡魔,,5星,收到了很不错，一直喜欢富士相机，感谢京东让我抢到了,2025-09-06,,,,,银色15-45套机,https://item.jd.com/100124090695.html,【富士X-M5】富士（FUJIFILM）X-M5/ M5 微单相机 套机（15-45mm镜头）2610万像素 AI智能对焦 20种胶片模拟 银色【行情 报价 价格 评测】-京东,100124090695,,,,
J***3,,5星,小巧轻便，该有的功能滤镜也都有，性价比高。,2025-09-24,,,,,银色15-45套机,https://item.jd.com/100124090695.html,【富士X-M5】富士（FUJIFILM）X-M5/ M5 微单相机 套机（15-45mm镜头）2610万像素 AI智能对焦 20种胶片模拟 银色【行情 报价 价格 评测】-京东,100124090695,,,,
S***鲸,,5星,好，好，好，产品很强，京东自营抢购，很幸运抢到了，哈哈哈。富士相机，很强，拍照各方面都不错，好用耐用就是好产品~,2025-09-06,,1,购后3天追评,好产品，燥起来~哈哈,黑色15-45套机,https://item.jd.com/100124090695.html,【富士X-M5】富士（FUJIFILM）X-M5/ M5 微单相机 套机（15-45mm镜头）2610万像素 AI智能对焦 20种胶片模拟 银色【行情 报价 价格 评测】-京东,100124090695,,,,
伯克利群,,5星,原价抢到，很幸运，京东上大分！,2025-10-20,,,购后5天追评,富士的滤镜没得说，对焦也很快,银色15-45套机,https://item.jd.com/100124090695.html,【富士X-M5】富士（FUJIFILM）X-M5/ M5 微单相机 套机（15-45mm镜头）2610万像素 AI智能对焦 20种胶片模拟 银色【行情 报价 价格 评测】-京东,100124090695,,,,
q47f2ik8xb9fip,,5星,那还说啥了，原价抢的到，就是香,2025-10-19,,,,,银色15-45套机,https://item.jd.com/100124090695.html,【富士X-M5】富士（FUJIFILM）X-M5/ M5 微单相机 套机（15-45mm镜头）2610万像素 AI智能对焦 20种胶片模拟 银色【行情 报价 价格 评测】-京东,100124090695,,,,
M***5,,5星,这款相机真是太棒了！📷✨ 拍照效果非常出色，色彩还原度很高，细节处理也很到位。操作简单易用，特别适合新手小白🙌。而且送货速度很快，包装也很仔细，完全不用担心破损问题。客服态度特别好，有问必答，让人感觉很贴心❤️。总之，强烈推荐给各位摄影爱好者们！💖,2025-07-12,,,,,银色XC35套机,https://item.jd.com/100124090695.html,【富士X-M5】富士（FUJIFILM）X-M5/ M5 微单相机 套机（15-45mm镜头）2610万像素 AI智能对焦 20种胶片模拟 银色【行情 报价 价格 评测】-京东,100124090695,,,,
j***8,,5星,好不容易抢到了原价相机，外观很好看，接下来就是练拍照技术啦,2025-08-13,,,,,银色15-45套机,https://item.jd.com/100124090695.html,【富士X-M5】富士（FUJIFILM）X-M5/ M5 微单相机 套机（15-45mm镜头）2610万像素 AI智能对焦 20种胶片模拟 银色【行情 报价 价格 评测】-京东,100124090695,,,,
宇来有钱,,5星,推荐推荐，不错不错。,2025-11-04,,,,,银色15-45套机,https://item.jd.com/100124090695.html,【富士X-M5】富士（FUJIFILM）X-M5/ M5 微单相机 套机（15-45mm镜头）2610万像素 AI智能对焦 20种胶片模拟 银色【行情 报价 价格 评测】-京东,100124090695,,,,
挖***手,,5星,产品设计很精致。产品质量无可指摘，配货也飞快，包装精美无破损，小礼物是意外之喜，好评！,2024-12-10,,2,购后2天追评,有的,银色15-45套机,https://item.jd.com/100124090695.html,【富士X-M5】富士（FUJIFILM）X-M5/ M5 微单相机 套机（15-45mm镜头）2610万像素 AI智能对焦 20种胶片模拟 银色【行情 报价 价格 评测】-京东,100124090695,,,,
c***5,,5星,不错质量好，物超所值，真的是物有所值，价格实惠，质量真的不错，与卖家描述的完全一致，收到的时候包装完整，包裹的严严实实没有任何破损，品质依旧，客服服务态度很好，详细的解答了我的问题，卖家很好，对这次购物非常满意，如有需要会回购！！,2025-09-08,,,,,银色XC35套机,https://item.jd.com/100124090695.html,【富士X-M5】富士（FUJIFILM）X-M5/ M5 微单相机 套机（15-45mm镜头）2610万像素 AI智能对焦 20种胶片模拟 银色【行情 报价 价格 评测】-京东,100124090695,,,,
jd_159184wbr,,5星,多次购买不同型号的相机,2025-10-30,,,,,银色15-45套机,https://item.jd.com/100124090695.html,【富士X-M5】富士（FUJIFILM）X-M5/ M5 微单相机 套机（15-45mm镜头）2610万像素 AI智能对焦 20种胶片模拟 银色【行情 报价 价格 评测】-京东,100124090695,,,,
晖***燃,,5星,从索尼换到富士X-M5，20种胶片模拟直出彻底治好了我的修图焦虑！波轮设计超贴心——前拨轮一按秒切参数，NC滤镜随手拍出电影感。银色复古机身轻到能塞进通勤包，抓拍遛娃翻转屏一抬立马构图，虽然电池掉电快，但多备一块完美解决。颜值党表示这相机挂脖子都能当穿搭神器！,2025-04-27,,,,,黑色15-45套机,https://item.jd.com/100124090695.html,【富士X-M5】富士（FUJIFILM）X-M5/ M5 微单相机 套机（15-45mm镜头）2610万像素 AI智能对焦 20种胶片模拟 银色【行情 报价 价格 评测】-京东,100124090695,,,,
wz3tts85om3r2w,,5星,第一天买第二天就到了，非常快，大品牌有保障。,2025-09-11,,,,,银色15-45套机,https://item.jd.com/100124090695.html,【富士X-M5】富士（FUJIFILM）X-M5/ M5 微单相机 套机（15-45mm镜头）2610万像素 AI智能对焦 20种胶片模拟 银色【行情 报价 价格 评测】-京东,100124090695,,,,
j***s,,5星,复古的设计   金属的质感小巧方便    拍出来的照片色彩细腻无论是景还是人都能出片,2025-10-26,,,,,银色XC35套机,https://item.jd.com/100124090695.html,【富士X-M5】富士（FUJIFILM）X-M5/ M5 微单相机 套机（15-45mm镜头）2610万像素 AI智能对焦 20种胶片模拟 银色【行情 报价 价格 评测】-京东,100124090695,,,,
